epoch,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
0,3.0571367740631104,0.2008434385061264,26.85352897644043,33.00576400756836,0.009110038168728352,0.7730277180671692,3.054858922958374,0.6121960878372192,0.8612419366836548,3.0121946334838867,0.20299331843852997,27.12315559387207,22.674909591674805,0.006258584093302488,0.7791136503219604,3.0078165531158447,0.6182886958122253,0.8782397508621216
1,2.9892640113830566,0.19990798830986023,26.72844123840332,26.903846740722656,0.007425833027809858,0.7863152027130127,2.9874086380004883,0.6243847608566284,0.8928622007369995,2.92069673538208,0.20476186275482178,27.355222702026367,31.040510177612305,0.008567605167627335,0.7959450483322144,2.915548801422119,0.6339966654777527,0.9146706461906433
2,2.9167091846466064,0.2035052329301834,27.20939064025879,35.536354064941406,0.009808524511754513,0.7960150837898254,2.9142589569091797,0.6339516043663025,0.9110034108161926,2.9344546794891357,0.20479977130889893,27.37757110595703,45.19813919067383,0.012475303374230862,0.7942779660224915,2.926818609237671,0.6337906122207642,0.9039144515991211
3,2.9260778427124023,0.20030054450035095,26.780908584594727,36.71235275268555,0.010133116506040096,0.7960931062698364,2.9235424995422363,0.6342757344245911,0.9098267555236816,2.9031851291656494,0.1987549513578415,26.562936782836914,27.56753921508789,0.0076090190559625626,0.7972497940063477,2.8970279693603516,0.635877788066864,0.9138621687889099
4,3.107300281524658,0.1998826563358307,26.725034713745117,23.908002853393555,0.006598939187824726,0.788321316242218,3.1056525707244873,0.6219154596328735,0.9227703809738159,3.1957695484161377,0.20102782547473907,26.861846923828125,14.033206939697266,0.0038733563851565123,0.7856454253196716,3.193419933319092,0.6173631548881531,0.935478925704956
5,3.1058366298675537,0.19937670230865479,26.657390594482422,19.37110710144043,0.005346688441932201,0.7901793718338013,3.1045022010803223,0.6228313446044922,0.931446373462677,3.2681822776794434,0.20333878695964813,27.15938377380371,19.985692977905273,0.00551632372662425,0.7808769345283508,3.2677245140075684,0.612377405166626,0.9300386905670166
6,3.1403186321258545,0.2001684159040451,26.76325225830078,21.080432891845703,0.005818492267280817,0.7880656123161316,3.138861656188965,0.6200641989707947,0.9322225451469421,2.677432060241699,0.2010503113269806,26.872194290161133,34.079349517822266,0.009406366385519505,0.8100478649139404,2.670382022857666,0.6523211598396301,0.9186618328094482
7,2.886167049407959,0.2062862515449524,27.581253051757812,39.37268829345703,0.01086739543825388,0.7966077923774719,2.883451461791992,0.634009838104248,0.9149202704429626,3.3658218383789062,0.21658729016780853,28.96879768371582,37.88999938964844,0.010458160191774368,0.7677732706069946,3.355717897415161,0.5990894436836243,0.9128007888793945
8,3.050670862197876,0.2053070068359375,27.450286865234375,26.767751693725586,0.007388275116682053,0.7922922372817993,3.0488221645355225,0.6253957152366638,0.9320422410964966,3.059326410293579,0.20243971049785614,27.067914962768555,12.335461616516113,0.0034047553781419992,0.7973670959472656,3.058290958404541,0.6290475130081177,0.9527548551559448
9,2.720982074737549,0.19035352766513824,25.45098114013672,35.05390548706055,0.009675360284745693,0.81194669008255,2.718562126159668,0.6519419550895691,0.9289795756340027,2.9084532260894775,0.1909213662147522,25.5607967376709,54.49595260620117,0.015041626989841461,0.8003206253051758,2.897216320037842,0.6390106081962585,0.9188835620880127
10,2.897510528564453,0.19561079144477844,26.153894424438477,40.29429244995117,0.011121775023639202,0.8021724820137024,2.89473032951355,0.6394944787025452,0.9250048398971558,2.902273654937744,0.20360791683197021,27.220874786376953,15.456850051879883,0.004266302101314068,0.806020975112915,2.9002997875213623,0.641044020652771,0.9474560618400574
11,3.1687803268432617,0.21152253448963165,28.28133773803711,14.831344604492188,0.004093655385077,0.7886364459991455,3.1677565574645996,0.6185727715492249,0.9461644887924194,3.106017827987671,0.20832572877407074,27.808094024658203,23.324316024780273,0.006437830626964569,0.7915669679641724,3.1085126399993896,0.6244518160820007,0.9369800090789795
12,3.1908020973205566,0.21436308324337006,28.661155700683594,18.68431282043457,0.005157125182449818,0.7868388295173645,3.1895134449005127,0.6173650026321411,0.9397798776626587,3.2696750164031982,0.21500961482524872,28.74394989013672,54.95304870605469,0.015167798846960068,0.7555745244026184,3.264127731323242,0.5936395525932312,0.8409102559089661
13,2.9773058891296387,0.21630966663360596,28.921396255493164,34.58524703979492,0.00954599678516388,0.7830608487129211,2.9749181270599365,0.6207545399665833,0.8891381025314331,2.8928639888763428,0.23093590140342712,30.842702865600586,27.73713493347168,0.0076558287255465984,0.78594571352005,2.8897483348846436,0.6254244446754456,0.8890344500541687
14,2.7475006580352783,0.2229301482439041,29.80655860900879,36.289283752441406,0.010016333311796188,0.7916101217269897,2.7449960708618164,0.6359774470329285,0.8692408204078674,2.6934304237365723,0.2103494107723236,28.092561721801758,40.244415283203125,0.011108011938631535,0.793709933757782,2.6902904510498047,0.6421496272087097,0.8581230640411377
15,2.7051665782928467,0.21116623282432556,28.233722686767578,41.379669189453125,0.011421365663409233,0.79329913854599,2.7023136615753174,0.6404377818107605,0.8591472506523132,2.7092835903167725,0.2108657956123352,28.160797119140625,38.96565246582031,0.010755055584013462,0.793234646320343,2.706237554550171,0.6410108208656311,0.8602717518806458
16,2.7241756916046143,0.21170932054519653,28.30634307861328,40.721214294433594,0.011239607818424702,0.7923104166984558,2.7213659286499023,0.6388371586799622,0.8600223660469055,2.6920974254608154,0.2100106030702591,28.0462589263916,38.93632125854492,0.010746958665549755,0.7943171858787537,2.6892433166503906,0.6425665020942688,0.860282838344574
