epoch,learning_rate,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
0,2.9999999242136255e-05,2.9400453567504883,0.19378435611724854,25.909692764282227,41.37078094482422,0.011418900452554226,0.8090459704399109,2.689166784286499,0.6513257622718811,0.9130622744560242,3.0277528762817383,0.19694001972675323,26.313152313232422,37.651405334472656,0.010392303578555584,0.8037042021751404,2.7757513523101807,0.6443806886672974,0.9148381352424622
1,2.9999999242136255e-05,2.9357810020446777,0.19059981405735016,25.48387908935547,42.66069030761719,0.01177494041621685,0.8087443113327026,2.686307668685913,0.6511721611022949,0.911814272403717,2.6785964965820312,0.18554453551769257,24.77930450439453,40.568050384521484,0.01119733601808548,0.8232955932617188,2.434417963027954,0.6714880466461182,0.917924702167511
2,2.9999999242136255e-05,2.698643684387207,0.171678826212883,22.954113006591797,42.05565643310547,0.01160794124007225,0.8230705261230469,2.468926429748535,0.6700897216796875,0.9190282225608826,2.629718780517578,0.16347557306289673,21.846864700317383,37.099769592285156,0.010240046307444572,0.8277924060821533,2.413050889968872,0.6765906810760498,0.9240686893463135
3,2.9999999242136255e-05,2.6550333499908447,0.15958449244499207,21.33702850341797,45.63636016845703,0.012596256099641323,0.8260268568992615,2.4324700832366943,0.6747989058494568,0.9177607297897339,2.682311773300171,0.16074825823307037,21.460437774658203,47.82560729980469,0.013200524263083935,0.8247098922729492,2.4561307430267334,0.6744166612625122,0.914666473865509
4,2.9999999242136255e-05,2.6183698177337646,0.15462085604667664,20.67338752746582,47.941688537597656,0.013232553377747536,0.8289230465888977,2.3975868225097656,0.6785816550254822,0.9199428558349609,2.6076812744140625,0.147322878241539,19.668745040893555,56.83321762084961,0.015686752274632454,0.8313271403312683,2.381528615951538,0.6833024621009827,0.9188677668571472
5,2.9999999242136255e-05,2.6307928562164307,0.1483636051416397,19.836753845214844,46.0003776550293,0.012696729972958565,0.8298344612121582,2.418945789337158,0.6774317622184753,0.9295816421508789,2.9353835582733154,0.1452525407075882,19.419832229614258,40.849510192871094,0.011275024153292179,0.8151035904884338,2.7289302349090576,0.654129147529602,0.9426508545875549
6,2.9999999242136255e-05,3.168924570083618,0.1457505077123642,19.487384796142578,35.67240524291992,0.009846070781350136,0.8001759052276611,2.9739413261413574,0.6336443424224854,0.9423941373825073,3.63742733001709,0.15084229409694672,20.205570220947266,32.937095642089844,0.009091089479625225,0.7715328335762024,3.427919387817383,0.5996886491775513,0.9422152638435364
7,2.9999999242136255e-05,3.751586437225342,0.1517391800880432,20.288087844848633,36.68501663208008,0.010125569067895412,0.765296995639801,3.549219846725464,0.5920893549919128,0.9398916959762573,3.80656099319458,0.15190468728542328,20.35390853881836,41.318634033203125,0.011404510587453842,0.762909471988678,3.583564043045044,0.5905819535255432,0.9366924166679382
8,2.9999999242136255e-05,3.733593702316284,0.14880695939064026,19.896039962768555,41.835575103759766,0.011547188274562359,0.766848623752594,3.527055025100708,0.5946048498153687,0.9334918260574341,3.721072196960449,0.1463661640882492,19.59772491455078,42.648963928222656,0.011771699413657188,0.7674715518951416,3.506526470184326,0.596352756023407,0.9316339492797852
9,2.9999999242136255e-05,3.783393383026123,0.146067276597023,19.52973175048828,42.653602600097656,0.01177297905087471,0.7633835077285767,3.5784592628479004,0.5909993648529053,0.9306647777557373,3.8376269340515137,0.1445264220237732,19.323326110839844,41.94223403930664,0.011576632969081402,0.7600557208061218,3.632603168487549,0.5880058407783508,0.9312493801116943
