epoch,learning_rate,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
26,3.749999905267032e-06,3.7950422763824463,0.09709638357162476,12.982138633728027,0.01369266677647829,3.7793613500980427e-06,0.7597382068634033,3.697925090789795,0.5813435912132263,0.9848505258560181,3.806032419204712,0.09744999557733536,13.013402938842773,0.010880542919039726,3.003179244842613e-06,0.7592353224754333,3.706568956375122,0.5815843939781189,0.9847874045372009
27,3.749999905267032e-06,3.7972936630249023,0.09709283709526062,12.981673240661621,0.013545801863074303,3.7388258533610497e-06,0.7596222758293152,3.7001819610595703,0.581219494342804,0.9848950505256653,3.8049566745758057,0.0974651500582695,13.01545238494873,0.010448470711708069,2.8839215246989625e-06,0.7593163847923279,3.7054896354675293,0.5816699862480164,0.9847660660743713
28,3.749999905267032e-06,3.797851085662842,0.09711901843547821,12.985172271728516,0.013585006818175316,3.7496458844543668e-06,0.7596002221107483,3.700713634490967,0.5811970233917236,0.9848885536193848,3.808056592941284,0.09749303013086319,13.019219398498535,0.010472901165485382,2.890664518417907e-06,0.7591278553009033,3.708527088165283,0.5814763903617859,0.9847577214241028
29,3.749999905267032e-06,3.7976911067962646,0.09709449857473373,12.981893539428711,0.01358881313353777,3.7506963508349145e-06,0.7596154808998108,3.7005794048309326,0.5812113881111145,0.9849043488502502,3.8096141815185547,0.09751956909894943,13.022809028625488,0.010472938418388367,2.890674750233302e-06,0.759040117263794,3.71004056930542,0.581386148929596,0.9847539663314819
30,3.749999905267032e-06,3.799187183380127,0.09710200875997543,12.982900619506836,0.013654554262757301,3.7688407701352844e-06,0.759523332118988,3.7020633220672607,0.5811153054237366,0.9849134087562561,3.806680917739868,0.09749956429004669,13.020101547241211,0.010915068909525871,3.012708475580439e-06,0.7592458724975586,3.707159996032715,0.5815887451171875,0.9848546385765076
31,3.749999905267032e-06,3.802971601486206,0.09715544432401657,12.990039825439453,0.013617300428450108,3.7585596146527678e-06,0.759303867816925,3.705799102783203,0.5808869004249573,0.9849326014518738,3.8118343353271484,0.0975365862250328,13.025110244750977,0.010519837029278278,2.903619588323636e-06,0.7589624524116516,3.712235450744629,0.5812910795211792,0.9849103093147278
32,3.749999905267032e-06,3.802175283432007,0.09712490439414978,12.985949516296387,0.013575747609138489,3.7470920233317884e-06,0.7593752145767212,3.7050273418426514,0.5809566378593445,0.98497474193573,3.8096046447753906,0.09748765826225281,13.018498420715332,0.010890638455748558,3.0059654818614945e-06,0.7590497136116028,3.7100794315338135,0.5813998579978943,0.9847140908241272
33,3.749999905267032e-06,3.802752733230591,0.09713173657655716,12.986870765686035,0.013556873425841331,3.7418817555590067e-06,0.7593459486961365,3.705601453781128,0.580927312374115,0.9849674105644226,3.8060855865478516,0.09745073318481445,13.013498306274414,0.010519814677536488,2.9036136766080745e-06,0.7592803835868835,3.706653356552124,0.5816403031349182,0.9846885800361633
34,1.874999952633516e-06,3.8014817237854004,0.09710876643657684,12.983798027038574,0.013600342907011509,3.7538793549174443e-06,0.7594324946403503,3.7043566703796387,0.5810165405273438,0.9849626421928406,3.809537887573242,0.0974980890750885,13.02013111114502,0.010980482213199139,3.030763764400035e-06,0.7591060400009155,3.7099552154541016,0.5814365744590759,0.9849386215209961
35,1.874999952633516e-06,3.8044893741607666,0.09716349840164185,12.991111755371094,0.013575761578977108,3.7470947518158937e-06,0.7592528462409973,3.707305431365967,0.5808300971984863,0.9849703311920166,3.808793783187866,0.09747981280088425,13.017662048339844,0.010988003574311733,3.0328394586831564e-06,0.7591496109962463,3.7092370986938477,0.5814816355705261,0.9849367737770081
36,1.874999952633516e-06,3.8053085803985596,0.09717500954866409,12.99265193939209,0.013569782488048077,3.7454444736795267e-06,0.7592040300369263,3.708116292953491,0.5807796716690063,0.984973132610321,3.808544158935547,0.09746632725000381,13.015612602233887,0.010890617966651917,3.005960024893284e-06,0.7591451406478882,3.7090678215026855,0.5814867615699768,0.984835147857666
37,1.874999952633516e-06,3.8083276748657227,0.09721871465444565,12.998502731323242,0.013594318181276321,3.7522152069868753e-06,0.7590298056602478,3.7110893726348877,0.5805988311767578,0.9849864840507507,3.806838274002075,0.09741441905498505,13.008593559265137,0.010519802570343018,2.903610266002943e-06,0.7592304348945618,3.7074503898620605,0.5815839767456055,0.9847387075424194
38,1.874999952633516e-06,3.806044578552246,0.09715177118778229,12.989562034606934,0.013569243252277374,3.745295316548436e-06,0.759165346622467,3.7088725566864014,0.5807382464408875,0.9849907755851746,3.811753034591675,0.09748078882694244,13.017792701721191,0.010617188178002834,2.930489927166491e-06,0.7589601874351501,3.7121787071228027,0.5812944173812866,0.9848490953445435
39,1.874999952633516e-06,3.8059723377227783,0.09711305052042007,12.984379768371582,0.01359131745994091,3.7513868846872356e-06,0.7591710090637207,3.7088382244110107,0.5807416439056396,0.9850170612335205,3.809985876083374,0.09744248539209366,13.012386322021484,0.010536477901041508,2.9082120818202384e-06,0.7590649127960205,3.710533857345581,0.5814000964164734,0.984875500202179
40,1.874999952633516e-06,3.805213212966919,0.09710104018449783,12.982769966125488,0.013580876402556896,3.748505150724668e-06,0.7592141032218933,3.7080917358398438,0.5807837843894958,0.9850422143936157,3.8125739097595215,0.09747503697872162,13.01701831817627,0.010633861646056175,2.9350917429837864e-06,0.7589161396026611,3.712996482849121,0.5812443494796753,0.984899640083313
41,1.874999952633516e-06,3.80438232421875,0.0970989465713501,12.982487678527832,0.013519743457436562,3.731632432391052e-06,0.7592712640762329,3.7072668075561523,0.580842137336731,0.985052227973938,3.8097147941589355,0.09743037074804306,13.010981559753418,0.010633865371346474,2.9350928798521636e-06,0.7590830326080322,3.7102138996124268,0.5814258456230164,0.9848017692565918
