epoch,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
0,3.8556368350982666,0.254649817943573,34.047607421875,624.4932861328125,0.17236869037151337,0.730750322341919,3.812542676925659,0.5604501366615295,0.8724737167358398,3.6424546241760254,0.2438713014125824,32.59273910522461,552.865234375,0.15259835124015808,0.7447986602783203,3.6054306030273438,0.5766834020614624,0.8757278919219971
1,3.74665904045105,0.24632366001605988,32.93437576293945,577.2319946289062,0.1593240350484848,0.7401489019393921,3.706829309463501,0.5700395107269287,0.8812200427055359,3.949035882949829,0.24530944228172302,32.805259704589844,499.4077453613281,0.13784337043762207,0.7334941625595093,3.914433240890503,0.5622026324272156,0.8989264369010925
2,3.8474225997924805,0.24574397504329681,32.85689926147461,609.0172119140625,0.16809727251529694,0.7337332367897034,3.8053979873657227,0.5632569789886475,0.8779768943786621,3.7899441719055176,0.24826088547706604,33.17836380004883,724.4441528320312,0.19995646178722382,0.7311474084854126,3.7417116165161133,0.5631338953971863,0.8556761741638184
3,3.9567711353302,0.25844046473503113,34.554466247558594,727.1858520507812,0.2007131725549698,0.7254162430763245,3.9065933227539062,0.554297149181366,0.8785908222198486,4.315194606781006,0.27893775701522827,37.28264236450195,703.602294921875,0.19420383870601654,0.7073286771774292,4.269021987915039,0.5355579853057861,0.9056938886642456
4,3.808795690536499,0.26560303568840027,35.51210403442383,752.4148559570312,0.20767705142498016,0.727811872959137,3.7568752765655518,0.5591630339622498,0.8475422263145447,3.66654109954834,0.2604896128177643,34.80635452270508,760.1282958984375,0.20980583131313324,0.7349405288696289,3.6162831783294678,0.5676222443580627,0.8531012535095215
5,3.730398416519165,0.26352158188819885,35.233795166015625,765.9006958007812,0.2113991230726242,0.7355299592018127,3.6775496006011963,0.5662425756454468,0.8659999966621399,3.673123359680176,0.2628166973590851,35.12028884887695,847.2444458007812,0.23385106027126312,0.7348060607910156,3.616870641708374,0.5675919651985168,0.8517392873764038
6,3.6795785427093506,0.263629674911499,35.24826431274414,839.27978515625,0.23165282607078552,0.7341799139976501,3.6216676235198975,0.5661211013793945,0.8499799370765686,3.678745985031128,0.2645629942417145,35.35260009765625,845.9465942382812,0.23349283635616302,0.7349405288696289,3.622619152069092,0.5676222443580627,0.8531012535095215
7,3.66382098197937,0.25467559695243835,34.05106735229492,754.40673828125,0.2082265317440033,0.7368343472480774,3.611769199371338,0.5686630010604858,0.8553301095962524,3.653027296066284,0.24662885069847107,32.96196365356445,706.7908935546875,0.19508399069309235,0.7371684312820435,3.605668544769287,0.5703459978103638,0.8511511087417603
8,3.672844648361206,0.2564714252948761,34.291194915771484,800.4605712890625,0.22093810141086578,0.7347337007522583,3.6176083087921143,0.5668329000473022,0.849064826965332,3.667097568511963,0.2559642195701599,34.20221710205078,789.30322265625,0.2178584337234497,0.7349405288696289,3.6148643493652344,0.5676222443580627,0.8531012535095215
9,3.6549899578094482,0.24450361728668213,32.691036224365234,643.5347900390625,0.17762432992458344,0.7366624474525452,3.6105847358703613,0.5692259669303894,0.847082793712616,3.670217514038086,0.24016980826854706,32.10452651977539,626.3839111328125,0.17289051413536072,0.7360737323760986,3.6280100345611572,0.5697915554046631,0.8436456918716431
10,3.6979477405548096,0.2523035407066345,33.733917236328125,732.4754028320312,0.20217305421829224,0.7356171607971191,3.6474034786224365,0.567033588886261,0.8580838441848755,3.6695876121520996,0.25264033675193787,33.761375427246094,845.0302734375,0.23323996365070343,0.7349405288696289,3.613490343093872,0.5676222443580627,0.8531012535095215
