epoch,learning_rate,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
14,2.9999999242136255e-05,5.272160053253174,0.24548600614070892,32.8223762512207,458.9661560058594,0.1266809105873108,0.7406603693962097,3.759866714477539,0.5692878365516663,0.8959416747093201,5.350005626678467,0.2511703670024872,33.563228607177734,471.8670654296875,0.1302417665719986,0.7385662198066711,3.7976996898651123,0.5675901174545288,0.8992173075675964
15,2.9999999242136255e-05,5.202682971954346,0.24106106162071228,32.23072814941406,469.115966796875,0.1294824630022049,0.7437759041786194,3.6667988300323486,0.573372483253479,0.8888329863548279,5.204495906829834,0.2415352314710617,32.28203201293945,478.6883850097656,0.13212457299232483,0.7428080439567566,3.6429660320281982,0.5739753842353821,0.8803080916404724
16,2.9999999242136255e-05,5.165167808532715,0.2391013652086258,31.96872901916504,467.6522216796875,0.1290784478187561,0.7444633841514587,3.6352837085723877,0.5745463967323303,0.8846177458763123,5.156641483306885,0.2396748960018158,32.03464889526367,459.9599914550781,0.12695527076721191,0.7436980605125427,3.648463010787964,0.5745055079460144,0.8851671814918518
17,1.4999999621068127e-05,5.153343200683594,0.2384822964668274,31.88599967956543,461.6839294433594,0.12743115425109863,0.7447780966758728,3.64054799079895,0.5747023224830627,0.8866572976112366,5.150885581970215,0.2385455071926117,31.876188278198242,459.2751770019531,0.12676624953746796,0.7447154521942139,3.646268129348755,0.5753971338272095,0.8877249360084534
18,1.4999999621068127e-05,5.141165733337402,0.23803149163722992,31.82569694519043,455.87689208984375,0.12582826614379883,0.7449197769165039,3.64485239982605,0.5747065544128418,0.8882514238357544,5.14185905456543,0.23860467970371246,31.886178970336914,454.9995422363281,0.1255861222743988,0.744932234287262,3.648979425430298,0.5754708647727966,0.8894560933113098
19,1.4999999621068127e-05,5.1267924308776855,0.23800788819789886,31.822538375854492,448.4361572265625,0.12377467006444931,0.745305061340332,3.6510355472564697,0.5748472213745117,0.8912655115127563,5.116047382354736,0.23778404295444489,31.778575897216797,445.03924560546875,0.1228368803858757,0.745353102684021,3.6512303352355957,0.5758322477340698,0.8905777335166931
20,1.4999999621068127e-05,5.105017185211182,0.23736996948719025,31.737247467041016,441.1418151855469,0.12176115810871124,0.7456912398338318,3.6500399112701416,0.5752386450767517,0.8916860222816467,5.098588943481445,0.23756521940231323,31.746721267700195,440.5799255371094,0.12160607427358627,0.7457101345062256,3.6464948654174805,0.5761916041374207,0.8909878134727478
21,1.4999999621068127e-05,5.092676162719727,0.23712222278118134,31.70409393310547,437.6729736328125,0.12080372124910355,0.7457260489463806,3.6475133895874023,0.575302243232727,0.8914257287979126,5.0894083976745605,0.23721010982990265,31.7032413482666,436.75970458984375,0.12055166810750961,0.7454313039779663,3.6477911472320557,0.575944721698761,0.8903230428695679
22,1.4999999621068127e-05,5.10878849029541,0.23808452486991882,31.83278465270996,438.47430419921875,0.12102500349283218,0.7447064518928528,3.660456657409668,0.5742358565330505,0.8906677961349487,5.102527618408203,0.2380264848470688,31.81130599975586,436.4385070800781,0.12046299874782562,0.744678258895874,3.661194324493408,0.5750893354415894,0.8904590010643005
23,1.4999999621068127e-05,5.091707229614258,0.23753191530704498,31.75889015197754,432.2351989746094,0.11930288374423981,0.7446749806404114,3.661147356033325,0.5741762518882751,0.8909267783164978,5.064648628234863,0.23548811674118042,31.468530654907227,430.4869384765625,0.11882030218839645,0.7454625368118286,3.6423020362854004,0.5761763453483582,0.8883251547813416
24,1.4999999621068127e-05,5.07742166519165,0.2347933053970337,31.392745971679688,437.28839111328125,0.12069763988256454,0.7452967166900635,3.635650396347046,0.5753622055053711,0.8858764171600342,5.111743450164795,0.23572956025600433,31.499387741088867,451.0254211425781,0.1244892030954361,0.7444861531257629,3.6325392723083496,0.5757119655609131,0.8818987011909485
25,1.4999999621068127e-05,5.125448226928711,0.2357400357723236,31.519296646118164,455.20977783203125,0.12564408779144287,0.7443386912345886,3.6332714557647705,0.5746800303459167,0.8817934989929199,5.128068923950195,0.2361057847738266,31.549903869628906,456.5151672363281,0.12600445747375488,0.7442191243171692,3.6333208084106445,0.5754939317703247,0.8810465931892395
26,1.4999999621068127e-05,5.128822326660156,0.23585663735866547,31.534910202026367,456.9072570800781,0.12611261010169983,0.7444453835487366,3.631838321685791,0.5747951865196228,0.8818454146385193,5.144287109375,0.2367088496685028,31.63081932067871,463.6171875,0.12796467542648315,0.7443665266036987,3.6293694972991943,0.5756250023841858,0.8814093470573425
27,1.4999999621068127e-05,5.144979476928711,0.236831933259964,31.665340423583984,461.9366149902344,0.12750090658664703,0.7444276809692383,3.633136749267578,0.5746645331382751,0.8829795122146606,5.151487350463867,0.23752780258655548,31.741830825805664,463.8241882324219,0.12802183628082275,0.7441881895065308,3.635127305984497,0.5752564668655396,0.8831089735031128
28,1.4999999621068127e-05,5.148195266723633,0.23735494911670685,31.7352352142334,460.8628234863281,0.1272045522928238,0.7443076372146606,3.6387953758239746,0.5743737816810608,0.8845900893211365,5.156004905700684,0.23816637694835663,31.829252243041992,463.6075439453125,0.12796203792095184,0.7441704273223877,3.6395437717437744,0.5750927925109863,0.8845780491828918
29,1.4999999621068127e-05,5.157072067260742,0.23798483610153198,31.81946563720703,462.9342956542969,0.12777617573738098,0.7444711327552795,3.641322612762451,0.5744434595108032,0.8857694864273071,5.156515598297119,0.237789586186409,31.778215408325195,465.071044921875,0.12836596369743347,0.744636058807373,3.636430263519287,0.5755681395530701,0.885067880153656
30,1.4999999621068127e-05,5.158150672912598,0.23813052475452423,31.838943481445312,462.79779052734375,0.1277385950088501,0.7449250221252441,3.6426339149475098,0.5748111009597778,0.8872348666191101,5.15127420425415,0.23860646784305573,31.884563446044922,458.9802551269531,0.12668482959270477,0.7450190186500549,3.6472952365875244,0.5756862759590149,0.8882462978363037
31,1.4999999621068127e-05,5.134439468383789,0.2368144989013672,31.662965774536133,451.8319396972656,0.12471172213554382,0.745248019695282,3.650508165359497,0.5749748349189758,0.8892844319343567,5.130278587341309,0.2370491921901703,31.67595672607422,447.4660949707031,0.12350675463676453,0.7447417974472046,3.6596155166625977,0.5753018856048584,0.8890024423599243
32,7.499999810534064e-06,5.12238073348999,0.236444354057312,31.613492965698242,444.9096984863281,0.12280118465423584,0.745040774345398,3.657926559448242,0.574686586856842,0.889865517616272,5.116637229919434,0.23659172654151917,31.61176872253418,442.3273010253906,0.12208837270736694,0.7449375987052917,3.660897970199585,0.5754331946372986,0.8899042010307312
33,7.499999810534064e-06,5.115846157073975,0.23688168823719025,31.671947479248047,439.22198486328125,0.12123143672943115,0.7451795935630798,3.6666488647460938,0.5745819211006165,0.892571747303009,5.114924907684326,0.23707596957683563,31.678855895996094,439.7672424316406,0.12138177454471588,0.7454123497009277,3.665557384490967,0.5756523609161377,0.8930942416191101
34,7.499999810534064e-06,5.1192402839660645,0.23766134679317474,31.776206970214844,437.4637451171875,0.12074603885412216,0.7451058030128479,3.674119234085083,0.574306845664978,0.8945773839950562,5.129429340362549,0.23882265388965607,31.907747268676758,438.1020202636719,0.12092217803001404,0.7442761659622192,3.6833584308624268,0.5743238925933838,0.8937636017799377
35,7.499999810534064e-06,5.166086196899414,0.24052724242210388,32.15937042236328,436.9671325683594,0.1206088587641716,0.7427550554275513,3.7194700241088867,0.5714380741119385,0.8975096940994263,5.207512378692627,0.24286021292209625,32.45242691040039,439.05352783203125,0.12118478864431381,0.7408224940299988,3.7543528079986572,0.5700857639312744,0.898594319820404
36,7.499999810534064e-06,5.187554836273193,0.24190881848335266,32.3441162109375,436.8049621582031,0.12056413292884827,0.7418938875198364,3.7400062084198,0.57035231590271,0.899106502532959,5.189842700958252,0.2419658601284027,32.33281707763672,437.2099609375,0.1206759363412857,0.74159836769104,3.7426540851593018,0.5709629058837891,0.8982353210449219
37,7.499999810534064e-06,5.1928324699401855,0.24161384999752045,32.30467987060547,437.51422119140625,0.120759978890419,0.741763174533844,3.7436182498931885,0.5701799392700195,0.8994360566139221,5.199416160583496,0.24202626943588257,32.34368133544922,438.70245361328125,0.12108787149190903,0.7413564920425415,3.7476694583892822,0.5706154108047485,0.8991695046424866
38,7.499999810534064e-06,5.211925506591797,0.24235646426677704,32.40399169921875,439.73419189453125,0.12137264758348465,0.7410372495651245,3.7558441162109375,0.5693227052688599,0.900215208530426,5.2178497314453125,0.2427244484424591,32.44090270996094,440.7744445800781,0.1216597706079483,0.7406156063079834,3.759395122528076,0.5697760581970215,0.8995527029037476
39,7.499999810534064e-06,5.225907802581787,0.24325300753116608,32.523799896240234,440.6648254394531,0.12162954360246658,0.7404859066009521,3.7663636207580566,0.568659245967865,0.9009672403335571,5.2294111251831055,0.243808776140213,32.58457565307617,440.7790222167969,0.12166103720664978,0.7401358485221863,3.770002603530884,0.5691694617271423,0.9005398154258728
40,3.749999905267032e-06,5.221127986907959,0.24292221665382385,32.47959518432617,439.13470458984375,0.12120707333087921,0.7405767440795898,3.7661309242248535,0.5687413215637207,0.901151180267334,5.222489356994629,0.24319212138652802,32.50369644165039,439.2848815917969,0.12124864757061005,0.7403134703636169,3.7676167488098145,0.5693656802177429,0.9004948139190674
41,3.749999905267032e-06,5.2126922607421875,0.24233244359493256,32.4007682800293,437.89300537109375,0.12086445093154907,0.7407892942428589,3.761719226837158,0.5690063834190369,0.900744616985321,5.21030330657959,0.24243584275245667,32.3993034362793,437.4321594238281,0.12073726952075958,0.7405538558959961,3.7616078853607178,0.5696823596954346,0.8998574614524841
42,3.749999905267032e-06,5.2096405029296875,0.24233010411262512,32.40044403076172,437.5633544921875,0.12077347189188004,0.7408363223075867,3.759575843811035,0.5690711140632629,0.9005904197692871,5.210864543914795,0.24250805377960205,32.409156799316406,438.7791748046875,0.1211090236902237,0.740719735622406,3.7584142684936523,0.5698592662811279,0.8998894691467285
43,3.749999905267032e-06,5.208778381347656,0.242423877120018,32.41299057006836,437.915771484375,0.1208706796169281,0.7409301400184631,3.7576472759246826,0.5691826939582825,0.9004753828048706,5.204712867736816,0.24254818260669708,32.4145622253418,437.703369140625,0.12081209570169449,0.7409044504165649,3.75522780418396,0.570096492767334,0.8994752168655396
44,3.749999905267032e-06,5.204034328460693,0.24247285723686218,32.41952896118164,436.92584228515625,0.1205974817276001,0.7410382032394409,3.755589008331299,0.5693302154541016,0.9001325964927673,5.201433181762695,0.2427724003791809,32.444889068603516,436.5296936035156,0.12048815190792084,0.740882158279419,3.7549617290496826,0.5700854659080505,0.8993258476257324
45,3.749999905267032e-06,5.20235013961792,0.2427118867635727,32.451473236083984,435.7694396972656,0.12027831375598907,0.7409486770629883,3.756850004196167,0.5692286491394043,0.9001860618591309,5.205924987792969,0.24305129051208496,32.47915267944336,436.2935485839844,0.12042301893234253,0.7405999898910522,3.760002374649048,0.5697477459907532,0.8996834754943848
46,3.749999905267032e-06,5.205433368682861,0.24304141104221344,32.495548248291016,435.4687194824219,0.12019535154104233,0.7407078742980957,3.760439872741699,0.5689501762390137,0.9003791213035583,5.205197334289551,0.24344593286514282,32.53251647949219,435.7850036621094,0.1202826276421547,0.740477442741394,3.76027774810791,0.5696364045143127,0.899437665939331
47,3.749999905267032e-06,5.20837926864624,0.24325045943260193,32.52346420288086,435.72943115234375,0.12026724219322205,0.7405297756195068,3.762458562850952,0.5687586069107056,0.9003680348396301,5.211251735687256,0.24362872540950775,32.557037353515625,437.0381774902344,0.12062852084636688,0.7402958273887634,3.7626612186431885,0.5694133043289185,0.8997354507446289
48,1.874999952633516e-06,5.207801342010498,0.24329717457294464,32.52975845336914,435.6481018066406,0.1202448159456253,0.7404899597167969,3.7620527744293213,0.5687161087989807,0.9003563523292542,5.20789098739624,0.24354416131973267,32.54544448852539,436.1476135253906,0.12038272619247437,0.7403234243392944,3.761854648590088,0.5694522857666016,0.899630606174469
49,1.874999952633516e-06,5.207358360290527,0.24334436655044556,32.53606414794922,435.30426025390625,0.12014997005462646,0.7404652833938599,3.7625155448913574,0.5686933398246765,0.9003134369850159,5.209985256195068,0.24379698932170868,32.57954788208008,436.266357421875,0.12041550129652023,0.7402471303939819,3.7633516788482666,0.569373369216919,0.89958655834198
50,1.874999952633516e-06,5.206454277038574,0.2434280514717102,32.54721450805664,434.765380859375,0.12000115215778351,0.7404611706733704,3.763014554977417,0.5686814785003662,0.9003942608833313,5.208637714385986,0.24394235014915466,32.5992317199707,435.5799865722656,0.12022600322961807,0.7402215600013733,3.7637455463409424,0.5693372488021851,0.8996862769126892
51,1.874999952633516e-06,5.20487117767334,0.243597149848938,32.5698356628418,434.3299865722656,0.11988113075494766,0.7404768466949463,3.762460470199585,0.568703830242157,0.9003337025642395,5.207607269287109,0.2439538538455963,32.60323715209961,435.3562927246094,0.12016428261995316,0.7402690649032593,3.7630927562713623,0.5693914890289307,0.8996524214744568
52,1.874999952633516e-06,5.205852508544922,0.2435898631811142,32.56885528564453,434.7759094238281,0.12000404298305511,0.7405137419700623,3.7622246742248535,0.56874018907547,0.900372326374054,5.210059642791748,0.24398231506347656,32.60721969604492,436.38641357421875,0.12044862657785416,0.7402940988540649,3.76267409324646,0.5694181323051453,0.8996598720550537
53,1.874999952633516e-06,5.205837726593018,0.24360810220241547,32.57131576538086,434.6476745605469,0.1199687197804451,0.740471601486206,3.762542963027954,0.5687047839164734,0.900259256362915,5.209537506103516,0.24395771324634552,32.60382843017578,436.1911926269531,0.1203947365283966,0.740230143070221,3.7627172470092773,0.5693724155426025,0.8993903398513794
54,1.874999952633516e-06,5.206057548522949,0.24369597434997559,32.58305740356445,434.2348937988281,0.11985473334789276,0.7403479814529419,3.763817071914673,0.5685825347900391,0.9001268744468689,5.214682579040527,0.2442803680896759,32.650028228759766,436.29248046875,0.12042272835969925,0.7399312853813171,3.7670750617980957,0.5690439939498901,0.899444580078125
55,1.874999952633516e-06,5.213168621063232,0.24416327476501465,32.64552307128906,435.68719482421875,0.12025561183691025,0.7400599122047424,3.7664473056793213,0.5682941675186157,0.8998502492904663,5.2184224128723145,0.24463537335395813,32.69681167602539,437.31201171875,0.12070410698652267,0.7398035526275635,3.767735004425049,0.5689297914505005,0.899170458316803
56,9.999999974752427e-07,5.212212562561035,0.24417118728160858,32.646610260009766,435.1929931640625,0.1201191395521164,0.7400506734848022,3.766852378845215,0.5682814717292786,0.8998804688453674,5.216627597808838,0.24455676972866058,32.68385314941406,436.8096923828125,0.12056544423103333,0.7398755550384521,3.7675561904907227,0.5689931511878967,0.8993365168571472
57,9.999999974752427e-07,5.211324691772461,0.24412773549556732,32.640743255615234,435.21551513671875,0.12012551724910736,0.7401129603385925,3.7659389972686768,0.5683481693267822,0.8998944759368896,5.214824199676514,0.24444642663002014,32.67099380493164,436.7859802246094,0.12055889517068863,0.73990398645401,3.765803575515747,0.5690470337867737,0.8990735411643982
58,9.999999974752427e-07,5.208738327026367,0.2440241426229477,32.62693405151367,435.0423278808594,0.1200776994228363,0.7401876449584961,3.763936996459961,0.5684480667114258,0.8996756672859192,5.213471412658691,0.24441014230251312,32.6694450378418,436.6158447265625,0.12051194161176682,0.7399354577064514,3.7647202014923096,0.5690878033638,0.8989969491958618
59,9.999999974752427e-07,5.207833290100098,0.24402979016304016,32.62765121459961,434.6221923828125,0.11996165663003922,0.7401807308197021,3.764183521270752,0.5684399008750916,0.8996748924255371,5.21245002746582,0.24445143342018127,32.67498016357422,436.05450439453125,0.12035702168941498,0.7399420142173767,3.765202283859253,0.5690886378288269,0.8990674614906311
60,9.999999974752427e-07,5.2089691162109375,0.24412532150745392,32.64045333862305,435.0647277832031,0.12008383125066757,0.7401710748672485,3.764007329940796,0.5684338212013245,0.899628221988678,5.216663837432861,0.24472111463546753,32.70790481567383,437.2745666503906,0.12069379538297653,0.7398460507392883,3.766016721725464,0.5689994096755981,0.8989009261131287
61,9.999999974752427e-07,5.211152076721191,0.24429772794246674,32.66350173950195,435.5833740234375,0.12022701650857925,0.7401084899902344,3.7645843029022217,0.5683744549751282,0.8995296955108643,5.216855525970459,0.2447296380996704,32.70902633666992,437.3222961425781,0.12070690840482712,0.7398425936698914,3.7660670280456543,0.5689969658851624,0.898887038230896
62,9.999999974752427e-07,5.211091041564941,0.24429836869239807,32.66358947753906,435.4342041015625,0.12018579244613647,0.7400916218757629,3.7649340629577637,0.568355143070221,0.8995515704154968,5.217031478881836,0.24477212131023407,32.71481704711914,437.1908874511719,0.12067068368196487,0.7398121356964111,3.766557455062866,0.5689619779586792,0.8989088535308838
63,9.999999974752427e-07,5.2114949226379395,0.24429824948310852,32.6635856628418,435.6283264160156,0.12023945897817612,0.7401022911071777,3.764803409576416,0.5683642029762268,0.8995762467384338,5.217397689819336,0.24473361670970917,32.70961380004883,437.4752197265625,0.12074913829565048,0.7398402094841003,3.766181230545044,0.5689905881881714,0.8989297151565552
