epoch,learning_rate,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
0,2.9999999242136255e-05,3.7018675804138184,0.17236898839473724,23.046377182006836,1.9922101497650146,0.0005498774698935449,0.7648631930351257,3.526750326156616,0.5925162434577942,0.9320425987243652,3.7556633949279785,0.16704873740673065,22.335708618164062,2.012535333633423,0.0005554872914217412,0.76111900806427,3.584110975265503,0.5893456935882568,0.9299153089523315
1,2.9999999242136255e-05,3.8245491981506348,0.1619335263967514,21.6511173248291,2.582287311553955,0.0007127471035346389,0.7575511932373047,3.659050464630127,0.5842429399490356,0.932840883731842,3.855393409729004,0.1568157970905304,20.969636917114258,2.6585795879364014,0.0007338044233620167,0.756163477897644,3.6923491954803467,0.583276629447937,0.9352461099624634
2,2.9999999242136255e-05,3.8951659202575684,0.15299296379089355,20.455745697021484,3.0978925228118896,0.0008550602942705154,0.754203736782074,3.737896203994751,0.5801311731338501,0.9372684359550476,3.8830809593200684,0.1474158763885498,19.724708557128906,3.4562342166900635,0.0009539679740555584,0.7551888823509216,3.7273852825164795,0.5818784832954407,0.9385270476341248
3,2.9999999242136255e-05,3.9820590019226074,0.1465452015399933,19.593616485595703,3.8894336223602295,0.0010735371615737677,0.7489871382713318,3.8301453590393066,0.5744116902351379,0.9386521577835083,4.03778076171875,0.1450815498828888,19.407258987426758,4.528523921966553,0.0012499340809881687,0.7458685040473938,3.8845229148864746,0.5719016194343567,0.9390131831169128
4,2.9999999242136255e-05,4.085951328277588,0.1438141167163849,19.22847557067871,4.9211907386779785,0.0013583165127784014,0.743109405040741,3.9353466033935547,0.568175733089447,0.9395429491996765,4.064657211303711,0.14009782671928406,18.741352081298828,4.952208995819092,0.001366877113468945,0.7444181442260742,3.9153249263763428,0.5702603459358215,0.940497100353241
5,2.9999999242136255e-05,4.100533485412598,0.1388826221227646,18.569101333618164,5.311888217926025,0.0014661540044471622,0.7421198487281799,3.9543204307556152,0.5670838952064514,0.9403893351554871,4.082769870758057,0.1351000815629959,18.0705509185791,5.262928485870361,0.0014526399318128824,0.7431633472442627,3.937851905822754,0.5688683390617371,0.9415876269340515
6,2.9999999242136255e-05,4.134648323059082,0.13415409624576569,17.936908721923828,5.934366226196289,0.0016379647422581911,0.7397938966751099,3.992307424545288,0.5647006034851074,0.9403294324874878,4.1369948387146,0.13133913278579712,17.56878089904785,5.817891597747803,0.0016058183973655105,0.7395215034484863,3.993971109390259,0.5651886463165283,0.9408459067344666
7,2.9999999242136255e-05,4.185966968536377,0.13112924993038177,17.532468795776367,6.519859313964844,0.001799571211449802,0.736589789390564,4.045836925506592,0.5614264607429504,0.9405612349510193,4.221124649047852,0.1299101859331131,17.38489532470703,6.492352485656738,0.0017919779056683183,0.7345221042633057,4.075405120849609,0.5600929856300354,0.9413923621177673
8,2.9999999242136255e-05,4.297206878662109,0.1313781589269638,17.565738677978516,7.736874580383301,0.00213548238389194,0.730114221572876,4.155150890350342,0.5549561381340027,0.9405947327613831,4.3422441482543945,0.13109630346298218,17.541213989257812,7.809203147888184,0.002155446447432041,0.727485716342926,4.19451904296875,0.553169310092926,0.9408027529716492
9,1.4999999621068127e-05,4.371866226196289,0.13204912841320038,17.65545082092285,8.900362968444824,0.0024566210340708494,0.7257322669029236,4.227531909942627,0.5507093667984009,0.939825177192688,4.387608051300049,0.13132897019386292,17.574270248413086,8.851326942443848,0.0024430875200778246,0.7249427437782288,4.237412452697754,0.5507020950317383,0.940671980381012
10,1.4999999621068127e-05,4.431092262268066,0.1327463537454605,17.748672485351562,10.13428020477295,0.002797200344502926,0.7223975658416748,4.284364223480225,0.5475253462791443,0.9390904307365417,4.4755167961120605,0.13267603516578674,17.758386611938477,10.43493938446045,0.002880186541005969,0.7200008034706116,4.320779800415039,0.5460070967674255,0.9396834373474121
11,1.4999999621068127e-05,4.479716777801514,0.13317273557186127,17.805686950683594,10.258838653564453,0.002831581514328718,0.719616711139679,4.332382678985596,0.5448310971260071,0.9396774768829346,4.494266033172607,0.13176898658275604,17.64493751525879,8.79185962677002,0.0024266743566840887,0.718781054019928,4.340536594390869,0.5447043776512146,0.94242262840271
12,1.4999999621068127e-05,4.487096309661865,0.13222210109233856,17.67857551574707,9.069024085998535,0.0025031757541000843,0.7191662192344666,4.342353343963623,0.5442928075790405,0.9418138265609741,4.5007853507995605,0.13138139247894287,17.595596313476562,9.023608207702637,0.002490639453753829,0.7184402346611023,4.3464860916137695,0.5443715453147888,0.9426248669624329
