epoch,loss,out_power_loss,out_power_mae_mw,out_power_mismatch_mae_mw,out_power_normalized_mismatch,out_status_binary_accuracy,out_status_loss,out_status_precision,out_status_recall,val_loss,val_out_power_loss,val_out_power_mae_mw,val_out_power_mismatch_mae_mw,val_out_power_normalized_mismatch,val_out_status_binary_accuracy,val_out_status_loss,val_out_status_precision,val_out_status_recall
10,3.510864496231079,0.0933530330657959,12.481644630432129,0.016028402373194695,4.424058261065511e-06,0.768066942691803,3.5108633041381836,0.590900719165802,0.9774112701416016,3.560213565826416,0.0961209163069725,12.833191871643066,0.013668246567249298,3.772623813347309e-06,0.7655895352363586,3.558284044265747,0.5884193778038025,0.9828957319259644
11,3.743929624557495,0.09434513747692108,12.614302635192871,0.01545389648526907,4.265486495569348e-06,0.7543646693229675,3.743928909301758,0.5770002603530884,0.9719241857528687,3.6143569946289062,0.09239070862531662,12.336533546447754,0.014261595904827118,3.936395387427183e-06,0.7617347836494446,3.6123414039611816,0.5855259299278259,0.9714863896369934
12,3.664294958114624,0.09310707449913025,12.44875717163086,0.015696639195084572,4.332486241764855e-06,0.7581669092178345,3.6642937660217285,0.5811898708343506,0.969502866268158,3.658466339111328,0.09384774416685104,12.53153133392334,0.01443245355039835,3.983554506703513e-06,0.760063886642456,3.655365467071533,0.583493173122406,0.974132776260376
13,3.6918020248413086,0.09365951269865036,12.52263355255127,0.01589278317987919,4.386623913887888e-06,0.7570964097976685,3.691800832748413,0.5799251794815063,0.9709839820861816,3.711468458175659,0.0948733314871788,12.668649673461914,0.014218689873814583,3.924552402168047e-06,0.7575594782829285,3.707538366317749,0.5808117389678955,0.974778950214386
14,3.5999433994293213,0.09461569041013718,12.650466918945312,0.016060883179306984,4.433019967109431e-06,0.7637776136398315,3.5999417304992676,0.5865803956985474,0.974875807762146,3.5459542274475098,0.09322980791330338,12.449278831481934,0.01363339927047491,3.7630049973813584e-06,0.7664657831192017,3.5438623428344727,0.5902529954910278,0.9745400547981262
15,3.5585827827453613,0.09337200969457626,12.484190940856934,0.015593516640365124,4.304025878809625e-06,0.7667383551597595,3.558582067489624,0.5895872116088867,0.9763615727424622,3.5181949138641357,0.09460199624300003,12.633702278137207,0.013227790594100952,3.6510505196929444e-06,0.7689793705940247,3.513474464416504,0.5923764109611511,0.9797878265380859
16,3.603489875793457,0.09374167025089264,12.533612251281738,0.01623082160949707,4.479928520595422e-06,0.7642014622688293,3.6034886837005615,0.5868903398513794,0.9762305021286011,3.6865780353546143,0.0938967764377594,12.537477493286133,0.014671405777335167,4.049509698234033e-06,0.7574195861816406,3.684075355529785,0.5810717940330505,0.9705813527107239
17,3.754146099090576,0.09786231815814972,13.084558486938477,0.015756886452436447,4.349118626123527e-06,0.7545910477638245,3.754145383834839,0.5768780708312988,0.9758308529853821,3.7410824298858643,0.09849190711975098,13.15577220916748,0.012978756800293922,3.5823154576064553e-06,0.7558333277702332,3.737698793411255,0.578720211982727,0.9780046939849854
18,3.7181577682495117,0.0986609160900116,13.191320419311523,0.016326190903782845,4.5062492972647306e-06,0.7577921748161316,3.718156576156616,0.5799941420555115,0.9778765439987183,3.5636067390441895,0.09833286702632904,13.12479019165039,0.01351181324571371,3.7294450976332882e-06,0.7661926746368408,3.563338279724121,0.5899648666381836,0.9744917750358582
19,3.730595350265503,0.09835810959339142,13.150829315185547,0.01603529043495655,4.425957286002813e-06,0.7562940716743469,3.7305941581726074,0.5786759257316589,0.9753915667533875,3.662830114364624,0.0968119353055954,12.925206184387207,0.013472482562065125,3.7185902783676283e-06,0.7601525187492371,3.659172296524048,0.583400547504425,0.9759914875030518
